player,cricinfo_id,team,season,competition,match_id,custom_match_id,total_impact,total_impact_per_ball,total_bat_impact,bat_impact_per_ball,total_bowl_impact,bowl_impact_per_ball,runs_for,balls_faced,boundaries,dots_against,sixes,non_boundary_balls_faced,non_boundary_runs_gained,wickets_lost,wickets_taken,runs_against,balls_bowled,boundaries_against,dots_bowled,bowl_economy,bowl_average,strike_rate,average,balls_total,boundary_perc_against,boundary_percentage,six_percentage,dots_bowled_percentage,dots_batted_percentage,non_boundary_strike_rate,team_abbr,logo_url,primary_color,comp_logo,comp_colour_main,comp_colour_secondary,headshot_image_url,headshot_primary_image_url,headshot_secondary_image_url
Nicholson Gordon,431910,Jamaica Tallawahs,2023,Caribbean Premier League,1369582,CPL_GAW_JT_2023-09-13,-12.241,-1.02,0,0,-12.241,-1.02,0,0,0,0,0,0,0,0,0,28,12,4,1,14,Inf,NA,NA,12,0.333,NA,NA,0.083,NA,NA,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/232700/232767.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/232700/232767.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/232700/232767.jpg
Nicholson Gordon,431910,Jamaica Tallawahs,2023,Caribbean Premier League,1369584,CPL_JT_STKNP_2023-09-16,-2.697,-0.449,0,0,-2.697,-0.449,0,0,0,0,0,0,0,0,0,10,6,1,0,10,Inf,NA,NA,6,0.167,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/232700/232767.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/232700/232767.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/232700/232767.jpg
Nicholson Gordon,431910,Jamaica Tallawahs,2023,Caribbean Premier League,1369588,CPL_SLK_JT_2023-09-19,-4.701,-0.392,0,0,-4.701,-0.392,0,0,0,0,0,0,0,0,1,20,12,3,3,10,20,NA,NA,12,0.25,NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/232700/232767.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/232700/232767.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/232700/232767.jpg
Nicholson Gordon,431910,Jamaica Tallawahs,2023,Caribbean Premier League,1369590,CPL_GAW_JT_2023-09-22,-0.497,-0.017,-9.427,-2.357,8.93,0.357,0,4,0,4,0,4,0,1,2,28,25,2,7,6.72,14,0,0,29,0.08,0,0,0.28,1,0,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/232700/232767.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/232700/232767.jpg,https://www.espncricinfo.com/db/PICTURES/CMS/232700/232767.jpg
Nyeem Young,1108830,Barbados Royals,2023,Caribbean Premier League,1369559,CPL_BR_SLK_2023-08-17,-9.538,-0.149,0.834,0.021,-10.373,-0.415,48,39,5,16,4,36,20,1,0,40,25,3,5,9.6,Inf,1.231,48,64,0.12,0.128,0.103,0.2,0.41,0.556,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/326100/326125.png,https://www.espncricinfo.com/db/PICTURES/CMS/326100/326125.png,https://www.espncricinfo.com/db/PICTURES/CMS/326100/326126.4.jpg
Nyeem Young,1108830,Barbados Royals,2023,Caribbean Premier League,1369567,CPL_BR_STKNP_2023-08-26,-20.71,-0.714,-0.242,-0.121,-20.468,-0.758,2,2,0,0,0,2,2,0,2,54,27,8,7,12,27,1,Inf,29,0.296,0,0,0.259,0,1,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/326100/326125.png,https://www.espncricinfo.com/db/PICTURES/CMS/326100/326125.png,https://www.espncricinfo.com/db/PICTURES/CMS/326100/326126.4.jpg
Nyeem Young,1108830,Barbados Royals,2023,Caribbean Premier League,1369570,CPL_BR_TKR_2023-08-30,-7.031,-1.004,-7.031,-1.004,0,0,3,7,0,5,0,7,3,1,0,0,0,0,0,NA,NA,0.429,3,7,NA,0,0,NA,0.714,0.429,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/326100/326125.png,https://www.espncricinfo.com/db/PICTURES/CMS/326100/326125.png,https://www.espncricinfo.com/db/PICTURES/CMS/326100/326126.4.jpg
Nyeem Young,1108830,Barbados Royals,2023,Caribbean Premier League,1369571,CPL_BR_JT_2023-08-31,0.227,0.011,0,0,0.227,0.011,0,0,0,0,0,0,0,0,0,23,20,2,5,6.9,Inf,NA,NA,20,0.1,NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/326100/326125.png,https://www.espncricinfo.com/db/PICTURES/CMS/326100/326125.png,https://www.espncricinfo.com/db/PICTURES/CMS/326100/326126.4.jpg
Nyeem Young,1108830,Barbados Royals,2023,Caribbean Premier League,1369573,CPL_BR_SLK_2023-09-02,-11.713,-0.209,-12.747,-0.411,1.034,0.041,20,31,1,18,1,32,14,1,0,31,25,2,7,7.44,Inf,0.645,20,56,0.08,0.032,0.032,0.28,0.581,0.438,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/326100/326125.png,https://www.espncricinfo.com/db/PICTURES/CMS/326100/326125.png,https://www.espncricinfo.com/db/PICTURES/CMS/326100/326126.4.jpg
Nyeem Young,1108830,Barbados Royals,2023,Caribbean Premier League,1369575,CPL_BR_STKNP_2023-09-03,-6.982,-1.164,0,0,-6.982,-1.164,0,0,0,0,0,0,0,0,0,13,6,1,0,13,Inf,NA,NA,6,0.167,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/326100/326125.png,https://www.espncricinfo.com/db/PICTURES/CMS/326100/326125.png,https://www.espncricinfo.com/db/PICTURES/CMS/326100/326126.4.jpg
Nyeem Young,1108830,Barbados Royals,2023,Caribbean Premier League,1369577,CPL_BR_TKR_2023-09-06,-24.548,-1.116,-7.152,-1.022,-17.396,-1.16,3,7,0,5,0,8,3,1,0,32,15,5,5,12.8,Inf,0.429,3,22,0.333,0,0,0.333,0.714,0.375,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/326100/326125.png,https://www.espncricinfo.com/db/PICTURES/CMS/326100/326125.png,https://www.espncricinfo.com/db/PICTURES/CMS/326100/326126.4.jpg
Obed McCoy,906783,Barbados Royals,2023,Caribbean Premier League,1369559,CPL_BR_SLK_2023-08-17,-31.129,-0.865,-6.346,-0.635,-24.783,-0.953,4,10,0,6,0,10,4,0,0,51,26,4,4,11.769,Inf,0.4,Inf,36,0.154,0,0,0.154,0.6,0.4,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322031.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322031.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322031.png
Obed McCoy,906783,Barbados Royals,2023,Caribbean Premier League,1369567,CPL_BR_STKNP_2023-08-26,-1.554,-0.058,0,0,-1.554,-0.058,0,0,0,0,0,0,0,0,0,38,27,5,7,8.444,Inf,NA,NA,27,0.185,NA,NA,0.259,NA,NA,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322031.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322031.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322031.png
Obed McCoy,906783,Barbados Royals,2023,Caribbean Premier League,1369570,CPL_BR_TKR_2023-08-30,-26.657,-0.889,-2.388,-0.597,-24.268,-0.933,1,4,0,2,0,4,1,1,0,49,26,6,7,11.308,Inf,0.25,1,30,0.231,0,0,0.269,0.5,0.25,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322031.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322031.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322031.png
Obed McCoy,906783,Barbados Royals,2023,Caribbean Premier League,1369571,CPL_BR_JT_2023-08-31,-22.289,-1.238,0,0,-22.289,-1.238,0,0,0,0,0,0,0,0,0,36,18,5,3,12,Inf,NA,NA,18,0.278,NA,NA,0.167,NA,NA,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322031.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322031.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322031.png
Obed McCoy,906783,Barbados Royals,2023,Caribbean Premier League,1369573,CPL_BR_SLK_2023-09-02,-14.427,-0.601,-1.29,-0.645,-13.137,-0.597,4,2,1,1,0,1,0,1,1,37,22,5,9,10.091,37,2,4,24,0.227,0.5,0,0.409,0.5,0,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322031.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322031.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322031.png
Obed McCoy,906783,Barbados Royals,2023,Caribbean Premier League,1369577,CPL_BR_TKR_2023-09-06,-11.975,-0.461,0,0,-11.975,-0.461,0,0,0,0,0,0,0,0,0,42,26,6,11,9.692,Inf,NA,NA,26,0.231,NA,NA,0.423,NA,NA,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322031.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322031.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322031.png
Obed McCoy,906783,Barbados Royals,2023,Caribbean Premier League,1369580,CPL_BR_GAW_2023-09-10,3.848,0.192,0,0,3.848,0.192,0,0,0,0,0,0,0,0,2,25,20,2,6,7.5,12.5,NA,NA,20,0.1,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322031.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322031.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322031.png
Obed McCoy,906783,Barbados Royals,2023,Caribbean Premier League,1369587,CPL_BR_GAW_2023-09-17,5.198,0.2,0,0,5.198,0.2,0,0,0,0,0,0,0,0,4,37,26,6,10,8.538,9.25,NA,NA,26,0.231,NA,NA,0.385,NA,NA,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322031.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322031.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322031.png
Odean Smith,820691,Guyana Amazon Warriors,2023,Caribbean Premier League,1369565,CPL_GAW_STKNP_2023-08-24,6.843,0.403,2.388,0.796,4.455,0.318,5,3,1,1,0,3,1,0,1,14,14,1,6,6,14,1.667,Inf,17,0.071,0.333,0,0.429,0.333,0.333,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/351800/351853.png,https://www.espncricinfo.com/db/PICTURES/CMS/351800/351853.png,https://www.espncricinfo.com/db/PICTURES/CMS/348100/348147.4.jpg
Odean Smith,820691,Guyana Amazon Warriors,2023,Caribbean Premier League,1369576,CPL_GAW_TKR_2023-09-05,7.087,0.283,0,0,7.087,0.283,0,0,0,0,0,0,0,0,3,31,25,3,8,7.44,10.333,NA,NA,25,0.12,NA,NA,0.32,NA,NA,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/351800/351853.png,https://www.espncricinfo.com/db/PICTURES/CMS/351800/351853.png,https://www.espncricinfo.com/db/PICTURES/CMS/348100/348147.4.jpg
Odean Smith,820691,Guyana Amazon Warriors,2023,Caribbean Premier League,1369580,CPL_BR_GAW_2023-09-10,-10.995,-0.846,-4.081,-4.081,-6.914,-0.576,0,1,0,1,0,1,0,1,1,25,12,4,3,12.5,25,0,0,13,0.333,0,0,0.25,1,0,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/351800/351853.png,https://www.espncricinfo.com/db/PICTURES/CMS/351800/351853.png,https://www.espncricinfo.com/db/PICTURES/CMS/348100/348147.4.jpg
Odean Smith,820691,Guyana Amazon Warriors,2023,Caribbean Premier League,1369582,CPL_GAW_JT_2023-09-13,-9.541,-0.434,2.447,2.447,-11.987,-0.571,4,1,1,0,0,0,0,0,0,33,21,5,8,9.429,Inf,4,Inf,22,0.238,1,0,0.381,0,NA,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/351800/351853.png,https://www.espncricinfo.com/db/PICTURES/CMS/351800/351853.png,https://www.espncricinfo.com/db/PICTURES/CMS/348100/348147.4.jpg
Odean Smith,820691,Guyana Amazon Warriors,2023,Caribbean Premier League,1369583,CPL_GAW_SLK_2023-09-14,-11.627,-1.163,0,0,-11.627,-1.163,0,0,0,0,0,0,0,0,0,25,10,4,1,15,Inf,NA,NA,10,0.4,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/351800/351853.png,https://www.espncricinfo.com/db/PICTURES/CMS/351800/351853.png,https://www.espncricinfo.com/db/PICTURES/CMS/348100/348147.4.jpg
Odean Smith,820691,Guyana Amazon Warriors,2023,Caribbean Premier League,1369585,CPL_GAW_TKR_2023-09-16,-26.524,-0.5,5.105,0.16,-31.629,-1.506,44,32,7,13,3,27,10,1,0,50,21,7,3,14.286,Inf,1.375,44,53,0.333,0.219,0.094,0.143,0.406,0.37,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/351800/351853.png,https://www.espncricinfo.com/db/PICTURES/CMS/351800/351853.png,https://www.espncricinfo.com/db/PICTURES/CMS/348100/348147.4.jpg
Odean Smith,820691,Guyana Amazon Warriors,2023,Caribbean Premier League,1369587,CPL_BR_GAW_2023-09-17,9.15,0.339,15.278,1.091,-6.129,-0.471,21,14,4,6,1,11,3,1,0,22,13,3,2,10.154,Inf,1.5,21,27,0.231,0.286,0.071,0.154,0.429,0.273,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/351800/351853.png,https://www.espncricinfo.com/db/PICTURES/CMS/351800/351853.png,https://www.espncricinfo.com/db/PICTURES/CMS/348100/348147.4.jpg
Odean Smith,820691,Guyana Amazon Warriors,2023,Caribbean Premier League,1369589,CPL_GAW_TKR_2023-09-20,-9.654,-0.536,-9.654,-0.536,0,0,15,18,2,11,0,16,7,1,0,0,0,0,0,NA,NA,0.833,15,18,NA,0.111,0,NA,0.611,0.438,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/351800/351853.png,https://www.espncricinfo.com/db/PICTURES/CMS/351800/351853.png,https://www.espncricinfo.com/db/PICTURES/CMS/348100/348147.4.jpg
Odean Smith,820691,Guyana Amazon Warriors,2023,Caribbean Premier League,1369590,CPL_GAW_JT_2023-09-22,-0.852,-0.053,-0.293,-0.293,-0.559,-0.037,0,1,0,0,0,1,0,0,1,21,15,3,4,8.4,21,0,NA,16,0.2,0,0,0.267,0,0,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/351800/351853.png,https://www.espncricinfo.com/db/PICTURES/CMS/351800/351853.png,https://www.espncricinfo.com/db/PICTURES/CMS/348100/348147.4.jpg
Oshane Thomas,914567,St Kitts and Nevis Patriots,2023,Caribbean Premier League,1369564,CPL_JT_STKNP_2023-08-23,4.395,0.163,-1.513,-1.513,5.908,0.227,0,1,0,1,0,1,0,0,1,26,26,3,13,6,26,0,NA,27,0.115,0,0,0.5,1,0,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322032.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322032.png,https://www.espncricinfo.com/db/PICTURES/CMS/307600/307607.jpg
Oshane Thomas,914567,St Kitts and Nevis Patriots,2023,Caribbean Premier League,1369565,CPL_GAW_STKNP_2023-08-24,-13.265,-0.428,-2.317,-0.463,-10.948,-0.421,3,5,0,2,0,5,3,0,3,38,26,5,11,8.769,12.667,0.6,Inf,31,0.192,0,0,0.423,0.4,0.6,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322032.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322032.png,https://www.espncricinfo.com/db/PICTURES/CMS/307600/307607.jpg
Oshane Thomas,914567,St Kitts and Nevis Patriots,2023,Caribbean Premier League,1369567,CPL_BR_STKNP_2023-08-26,-19.589,-0.89,0,0,-19.589,-0.89,0,0,0,0,0,0,0,0,0,48,22,8,5,13.091,Inf,NA,NA,22,0.364,NA,NA,0.227,NA,NA,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322032.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322032.png,https://www.espncricinfo.com/db/PICTURES/CMS/307600/307607.jpg
Oshane Thomas,914567,St Kitts and Nevis Patriots,2023,Caribbean Premier League,1369572,CPL_GAW_STKNP_2023-09-02,7.549,0.315,-1.098,-0.549,8.648,0.393,1,2,0,1,0,2,1,1,3,26,22,3,8,7.091,8.667,0.5,1,24,0.136,0,0,0.364,0.5,0.5,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322032.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322032.png,https://www.espncricinfo.com/db/PICTURES/CMS/307600/307607.jpg
Oshane Thomas,914567,St Kitts and Nevis Patriots,2023,Caribbean Premier League,1369575,CPL_BR_STKNP_2023-09-03,0.038,0.001,0,0,0.038,0.001,0,0,0,0,0,0,0,0,1,34,27,4,11,7.556,34,NA,NA,27,0.148,NA,NA,0.407,NA,NA,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322032.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322032.png,https://www.espncricinfo.com/db/PICTURES/CMS/307600/307607.jpg
Oshane Thomas,914567,St Kitts and Nevis Patriots,2023,Caribbean Premier League,1369578,CPL_SLK_STKNP_2023-09-09,16.358,0.818,0,0,16.358,0.818,0,0,0,0,0,0,0,0,1,15,20,1,10,4.5,15,NA,NA,20,0.05,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322032.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322032.png,https://www.espncricinfo.com/db/PICTURES/CMS/307600/307607.jpg
Oshane Thomas,914567,St Kitts and Nevis Patriots,2023,Caribbean Premier League,1369584,CPL_JT_STKNP_2023-09-16,-4.864,-0.168,-7.473,-3.737,2.609,0.097,0,2,0,2,0,2,0,1,2,34,27,2,4,7.556,17,0,0,29,0.074,0,0,0.148,1,0,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322032.png,https://www.espncricinfo.com/db/PICTURES/CMS/322000/322032.png,https://www.espncricinfo.com/db/PICTURES/CMS/307600/307607.jpg
Peter Hatzoglou,1191384,St Lucia Kings,2023,Caribbean Premier League,1369558,CPL_JT_SLK_2023-08-16,-1.398,-0.093,-0.121,-0.121,-1.276,-0.091,1,1,0,0,0,1,1,0,0,18,14,2,4,7.714,Inf,1,Inf,15,0.143,0,0,0.286,0,1,NA,NA,NA,NA,NA,NA,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Peter Hatzoglou,1191384,St Lucia Kings,2023,Caribbean Premier League,1369566,CPL_SLK_TKR_2023-08-26,7.507,0.417,0,0,7.507,0.417,0,0,0,0,0,0,0,0,1,15,18,1,7,5,15,NA,NA,18,0.056,NA,NA,0.389,NA,NA,NA,NA,NA,NA,NA,NA,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Peter Hatzoglou,1191384,St Lucia Kings,2023,Caribbean Premier League,1369573,CPL_BR_SLK_2023-09-02,20.658,1.087,0,0,20.658,1.087,0,0,0,0,0,0,0,0,2,4,19,0,15,1.263,2,NA,NA,19,0,NA,NA,0.789,NA,NA,NA,NA,NA,NA,NA,NA,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Peter Hatzoglou,1191384,St Lucia Kings,2023,Caribbean Premier League,1369578,CPL_SLK_STKNP_2023-09-09,-3.941,-0.164,0,0,-3.941,-0.164,0,0,0,0,0,0,0,0,0,32,24,4,10,8,Inf,NA,NA,24,0.167,NA,NA,0.417,NA,NA,NA,NA,NA,NA,NA,NA,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Peter Hatzoglou,1191384,St Lucia Kings,2023,Caribbean Premier League,1369581,CPL_SLK_TKR_2023-09-10,-3.82,-0.153,0,0,-3.82,-0.153,0,0,0,0,0,0,0,0,0,33,25,3,6,7.92,Inf,NA,NA,25,0.12,NA,NA,0.24,NA,NA,NA,NA,NA,NA,NA,NA,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Peter Hatzoglou,1191384,St Lucia Kings,2023,Caribbean Premier League,1369583,CPL_GAW_SLK_2023-09-14,-22.592,-0.869,0,0,-22.592,-0.869,0,0,0,0,0,0,0,0,0,49,26,6,7,11.308,Inf,NA,NA,26,0.231,NA,NA,0.269,NA,NA,NA,NA,NA,NA,NA,NA,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Peter Hatzoglou,1191384,St Lucia Kings,2023,Caribbean Premier League,1369588,CPL_SLK_JT_2023-09-19,-1.455,-0.077,2.227,0.371,-3.682,-0.283,9,6,1,1,0,5,5,0,0,18,13,2,4,8.308,Inf,1.5,Inf,19,0.154,0.167,0,0.308,0.167,1,NA,NA,NA,NA,NA,NA,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png,https://cricketgoldcoast.com.au/wp-content/uploads/2019/08/generic-headshot.png
Qais Ahmad,914171,Barbados Royals,2023,Caribbean Premier League,1369559,CPL_BR_SLK_2023-08-17,-11.191,-0.28,-13.256,-0.884,2.065,0.083,5,15,0,11,0,16,5,1,2,35,25,4,9,8.4,17.5,0.333,5,40,0.16,0,0,0.36,0.733,0.312,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321300/321329.png,https://www.espncricinfo.com/db/PICTURES/CMS/321300/321329.png,https://www.espncricinfo.com/db/PICTURES/CMS/296500/296532.1.jpg
Qais Ahmad,914171,Barbados Royals,2023,Caribbean Premier League,1369567,CPL_BR_STKNP_2023-08-26,24.823,0.993,0,0,24.823,0.993,0,0,0,0,0,0,0,0,2,16,25,0,12,3.84,8,NA,NA,25,0,NA,NA,0.48,NA,NA,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321300/321329.png,https://www.espncricinfo.com/db/PICTURES/CMS/321300/321329.png,https://www.espncricinfo.com/db/PICTURES/CMS/296500/296532.1.jpg
Qais Ahmad,914171,Barbados Royals,2023,Caribbean Premier League,1369570,CPL_BR_TKR_2023-08-30,-7.519,-0.221,-0.234,-0.026,-7.285,-0.291,10,9,1,5,1,8,4,0,1,39,25,4,10,9.36,39,1.111,Inf,34,0.16,0.111,0.111,0.4,0.556,0.5,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321300/321329.png,https://www.espncricinfo.com/db/PICTURES/CMS/321300/321329.png,https://www.espncricinfo.com/db/PICTURES/CMS/296500/296532.1.jpg
Qais Ahmad,914171,Barbados Royals,2023,Caribbean Premier League,1369571,CPL_BR_JT_2023-08-31,-14.488,-0.604,0,0,-14.488,-0.604,0,0,0,0,0,0,0,0,2,43,24,7,9,10.75,21.5,NA,NA,24,0.292,NA,NA,0.375,NA,NA,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321300/321329.png,https://www.espncricinfo.com/db/PICTURES/CMS/321300/321329.png,https://www.espncricinfo.com/db/PICTURES/CMS/296500/296532.1.jpg
Qais Ahmad,914171,Barbados Royals,2023,Caribbean Premier League,1369573,CPL_BR_SLK_2023-09-02,5.804,0.363,3.795,0.949,2.009,0.167,9,4,1,0,1,3,3,0,0,15,12,1,3,7.5,Inf,2.25,Inf,16,0.083,0.25,0.25,0.25,0,1,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321300/321329.png,https://www.espncricinfo.com/db/PICTURES/CMS/321300/321329.png,https://www.espncricinfo.com/db/PICTURES/CMS/296500/296532.1.jpg
Qais Ahmad,914171,Barbados Royals,2023,Caribbean Premier League,1369575,CPL_BR_STKNP_2023-09-03,12.884,0.537,0,0,12.884,0.537,0,0,0,0,0,0,0,0,0,23,24,1,6,5.75,Inf,NA,NA,24,0.042,NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321300/321329.png,https://www.espncricinfo.com/db/PICTURES/CMS/321300/321329.png,https://www.espncricinfo.com/db/PICTURES/CMS/296500/296532.1.jpg
Qais Ahmad,914171,Barbados Royals,2023,Caribbean Premier League,1369577,CPL_BR_TKR_2023-09-06,3.444,0.123,-0.484,-0.121,3.929,0.164,4,4,0,1,0,4,4,0,1,29,24,3,8,7.25,29,1,Inf,28,0.125,0,0,0.333,0.25,1,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321300/321329.png,https://www.espncricinfo.com/db/PICTURES/CMS/321300/321329.png,https://www.espncricinfo.com/db/PICTURES/CMS/296500/296532.1.jpg
Qais Ahmad,914171,Barbados Royals,2023,Caribbean Premier League,1369580,CPL_BR_GAW_2023-09-10,-20.666,-1.722,0,0,-20.666,-1.722,0,0,0,0,0,0,0,0,0,31,12,4,1,15.5,Inf,NA,NA,12,0.333,NA,NA,0.083,NA,NA,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321300/321329.png,https://www.espncricinfo.com/db/PICTURES/CMS/321300/321329.png,https://www.espncricinfo.com/db/PICTURES/CMS/296500/296532.1.jpg
Qais Ahmad,914171,Barbados Royals,2023,Caribbean Premier League,1369587,CPL_BR_GAW_2023-09-17,-15.521,-0.647,0,0,-15.521,-0.647,0,0,0,0,0,0,0,0,0,43,24,5,3,10.75,Inf,NA,NA,24,0.208,NA,NA,0.125,NA,NA,NA,NA,NA,NA,NA,NA,https://www.espncricinfo.com/db/PICTURES/CMS/321300/321329.png,https://www.espncricinfo.com/db/PICTURES/CMS/321300/321329.png,https://www.espncricinfo.com/db/PICTURES/CMS/296500/296532.1.jpg
